age,marital,address,income,inccat,car,carcat,ed,employ,retire,empcat,jobsat,gender,reside,wireless,multline,voice,pager,internet,callid,callwait,owntv,ownvcr,owncd,ownpda,ownpc,ownfax,news,response
30,Married,6,19000,Under $25,9.4,Economy,College degree,5,0,2,2,f,2,0,0,0,0,0,0,1,1,1,1,0,1,0,1,1
38,Married,3,27000,$25 - $49,13.5,Economy,High school degree,8,0,2,3,m,5,0,0,1,0,0,1,1,1,1,1,0,0,0,0,1
32,Unmarried,6,31000,$25 - $49,14.8,Economy,College degree,8,0,2,3,m,1,1,1,0,0,0,1,1,1,1,1,0,1,0,1,1
36,Married,17,23000,Under $25,11,Economy,Did not complete high school,6,0,2,4,f,4,0,0,1,0,0,0,0,1,1,1,0,0,1,1,0
52,Unmarried,2,151000,$75+,74.7,Luxury,High school degree,24,0,3,4,m,1,0,0,0,1,0,0,1,1,1,1,0,0,0,1,0
59,Unmarried,9,10000,Under $25,4.9,Economy,High school degree,12,1,2,5,f,1,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0
57,Married,34,34000,$25 - $49,17.3,Standard,High school degree,12,0,2,5,f,2,0,1,1,1,NA,0,0,1,1,1,0,0,0,0,1
56,Unmarried,11,14000,Under $25,6.9,Economy,Some college,2,1,1,1,m,1,1,0,1,1,0,1,1,1,0,1,0,0,0,1,1
66,Married,0,62000,$50 - $74,32.7,Luxury,College degree,12,0,2,3,m,2,0,1,0,0,1,0,0,1,1,1,0,0,0,1,1
48,Unmarried,3,40000,$25 - $49,20.400000000000002,Standard,Some college,2,0,1,3,m,1,1,1,1,0,1,0,0,1,1,1,1,1,0,1,1
39,Married,7,71000,$50 - $74,35.800000000000004,Luxury,Did not complete high school,15,0,3,5,m,3,0,1,1,0,0,1,0,1,1,1,0,0,0,0,1
54,Married,2,64000,$50 - $74,30.6,Luxury,Some college,4,0,1,1,f,4,1,0,0,0,0,0,0,1,1,1,1,1,0,1,1
21,Unmarried,1,24000,Under $25,11.8,Economy,Some college,0,0,1,1,f,3,0,0,0,0,1,0,0,1,0,1,0,1,0,1,1
53,Married,30,27000,$25 - $49,14,Economy,High school degree,3,0,1,3,m,2,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
40,Married,9,61000,$50 - $74,30.5,Luxury,Post-undergraduate degree,6,0,2,2,f,5,1,0,1,1,0,1,1,1,1,1,1,0,0,0,0
45,Married,12,144000,$75+,72.60000000000001,Luxury,Did not complete high school,25,0,3,5,m,2,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1
34,Unmarried,4,79000,$75+,39.400000000000006,Luxury,College degree,7,0,2,1,f,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1
26,Married,1,50000,$50 - $74,24,Standard,Some college,3,0,1,1,f,4,0,0,0,0,0,1,0,1,1,1,0,1,0,1,1
42,Married,6,44000,$25 - $49,22,Standard,Some college,10,0,2,2,f,4,1,1,1,0,0,1,0,1,1,1,0,1,0,1,1
42,Married,21,40000,$25 - $49,20.200000000000003,Standard,Did not complete high school,4,0,1,5,m,4,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1
57,Unmarried,33,102000,$75+,50.300000000000004,Luxury,Some college,15,0,3,4,f,1,0,1,1,1,0,0,0,1,1,1,0,0,0,0,1
48,Married,9,32000,$25 - $49,15.9,Standard,Did not complete high school,8,0,2,2,f,5,0,1,1,0,0,1,1,1,1,1,0,0,0,0,0
30,Unmarried,10,48000,$25 - $49,23.700000000000003,Standard,Some college,5,0,2,2,f,1,0,1,1,0,1,0,0,1,1,1,0,0,0,0,1
53,Unmarried,3,38000,$25 - $49,19.1,Standard,High school degree,2,0,1,2,f,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1
37,Married,11,72000,$50 - $74,36,Luxury,College degree,5,0,2,4,m,4,1,1,1,0,1,0,0,1,1,1,1,1,0,1,1
53,Married,0,27000,$25 - $49,13.5,Economy,College degree,3,0,1,2,m,4,1,1,0,0,0,0,1,1,1,1,1,1,0,0,1
20,Married,0,25000,$25 - $49,12.4,Economy,Some college,0,0,1,2,f,2,0,0,0,0,1,0,1,1,1,1,0,0,1,1,1
28,Married,5,20000,Under $25,10.3,Economy,Did not complete high school,10,0,2,5,m,2,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1
55,Unmarried,33,124000,$75+,62,Luxury,Did not complete high school,24,0,3,5,m,1,0,0,1,0,0,1,0,1,1,1,0,0,0,1,1
42,Unmarried,1,35000,$25 - $49,17.8,Standard,Did not complete high school,8,0,2,4,f,3,0,0,1,1,0,1,1,1,1,1,0,1,0,1,1
73,Unmarried,18,67000,$50 - $74,33.2,Luxury,Did not complete high school,44,1,3,5,m,1,1,0,1,1,0,0,1,1,1,1,0,0,0,0,1
46,Married,23,47000,$25 - $49,24.3,Standard,High school degree,10,0,2,4,f,2,0,1,0,0,0,1,0,1,1,1,0,1,0,1,1
30,Married,0,16000,Under $25,8,Economy,High school degree,4,0,1,2,f,2,1,1,0,0,0,0,1,1,1,1,0,0,0,1,1
31,Married,3,29000,$25 - $49,13.9,Economy,High school degree,12,0,2,3,f,3,1,0,1,0,0,0,0,1,1,1,0,0,0,1,1
26,Unmarried,1,22000,Under $25,11,Economy,Did not complete high school,6,0,2,4,f,2,1,0,1,1,0,1,0,1,1,1,1,1,1,1,1
32,Married,8,57000,$50 - $74,29.400000000000002,Standard,Post-undergraduate degree,4,0,1,2,f,3,1,1,0,1,1,0,0,1,1,1,1,1,0,0,1
51,Married,8,52000,$50 - $74,25.6,Standard,High school degree,13,0,2,3,f,2,1,0,0,1,0,1,1,1,1,1,0,0,0,0,1
45,Married,16,67000,$50 - $74,33.6,Luxury,Post-undergraduate degree,3,0,1,1,f,4,1,1,1,0,1,0,0,1,1,1,0,1,0,0,1
43,Unmarried,7,87000,$75+,44.5,Luxury,Did not complete high school,24,0,3,4,f,1,1,1,1,0,0,1,1,1,1,1,0,1,0,1,1
53,Married,17,68000,$50 - $74,33.7,Luxury,Some college,11,0,2,2,m,2,0,1,1,1,0,0,0,1,1,1,0,0,0,0,1
30,Unmarried,6,38000,$25 - $49,18.900000000000002,Standard,Some college,0,0,1,1,f,1,1,0,0,0,0,1,0,1,1,1,0,0,0,1,1
34,Married,10,45000,$25 - $49,22.700000000000003,Standard,Some college,3,0,1,1,f,6,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0
44,Married,24,39000,$25 - $49,19.5,Standard,Did not complete high school,5,0,2,1,f,3,0,0,1,0,0,1,1,1,1,1,0,0,0,0,1
35,Married,14,43000,$25 - $49,21.700000000000003,Standard,College degree,8,0,2,2,m,5,1,1,1,0,NA,1,1,1,1,1,1,0,1,1,1
33,Unmarried,7,31000,$25 - $49,15.3,Standard,College degree,9,0,2,3,f,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,1
33,Married,11,22000,Under $25,11.4,Economy,High school degree,5,0,2,2,m,4,1,0,0,0,0,1,0,1,1,1,0,0,0,1,1
47,Married,16,26000,$25 - $49,13.4,Economy,Did not complete high school,1,0,1,3,f,4,1,1,0,0,0,0,1,1,1,1,1,1,0,0,1
32,Married,11,23000,Under $25,11.8,Economy,Did not complete high school,2,0,1,3,f,4,0,0,0,0,0,1,0,1,1,1,0,0,0,1,1
50,Unmarried,7,60000,$50 - $74,30.6,Luxury,Some college,24,0,3,5,m,1,1,1,0,0,0,1,1,1,1,1,0,0,1,1,1
51,Unmarried,7,65000,$50 - $74,32.2,Luxury,Some college,6,0,2,3,m,1,1,0,1,1,0,1,0,1,1,1,1,0,1,1,0
46,Married,27,56000,$50 - $74,27.700000000000003,Standard,College degree,12,0,2,1,f,6,0,0,0,1,0,1,1,1,1,1,0,0,1,0,1
26,Unmarried,5,22000,Under $25,10.9,Economy,High school degree,4,0,1,3,f,4,1,1,1,0,NA,0,1,1,1,1,1,1,1,1,1
29,Unmarried,6,22000,Under $25,11.600000000000001,Economy,Post-undergraduate degree,2,0,1,5,m,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1
54,Unmarried,26,46000,$25 - $49,24.3,Standard,Did not complete high school,18,0,3,4,m,1,0,0,1,0,0,0,0,1,1,1,0,1,0,0,1
49,Unmarried,3,50000,$50 - $74,25.400000000000002,Standard,Some college,9,0,2,3,m,1,0,1,0,0,1,1,0,1,1,1,0,1,0,1,1
69,Unmarried,2,9000,Under $25,4.5,Economy,High school degree,21,1,3,3,m,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
42,Unmarried,20,53000,$50 - $74,26.3,Standard,College degree,7,0,2,5,m,2,0,1,1,0,0,1,0,1,1,1,1,1,0,1,1
25,Married,0,21000,Under $25,10,Economy,Some college,1,0,1,3,f,4,1,0,1,1,0,1,1,1,1,1,0,1,1,1,1
29,Unmarried,2,18000,Under $25,9,Economy,College degree,2,0,1,2,f,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1
46,Unmarried,1,32000,$25 - $49,16.2,Standard,Some college,3,0,1,2,m,3,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0
43,Married,11,77000,$75+,38.5,Luxury,Did not complete high school,19,0,3,1,m,4,0,1,1,1,0,0,1,1,1,1,0,0,0,0,1
58,Married,8,28000,$25 - $49,13.5,Economy,High school degree,29,1,3,2,m,2,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0
56,Married,37,59000,$50 - $74,29.900000000000002,Standard,High school degree,14,0,2,3,m,3,0,0,0,0,0,1,1,1,1,1,0,0,1,1,1
24,Married,1,38000,$25 - $49,18.8,Standard,College degree,1,0,1,2,f,6,1,0,0,0,1,0,1,1,1,1,0,0,1,1,0
51,Unmarried,10,33000,$25 - $49,16.6,Standard,College degree,17,0,3,4,f,2,0,1,0,1,1,1,0,1,1,1,1,1,0,1,1
20,Unmarried,1,20000,Under $25,10,Economy,Did not complete high school,2,0,1,1,m,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1
47,Unmarried,24,19000,Under $25,9.3,Economy,Did not complete high school,0,0,1,1,m,1,0,0,1,1,0,1,1,1,1,1,0,0,0,0,0
61,Unmarried,19,105000,$75+,52.300000000000004,Luxury,Some college,20,0,3,3,m,1,1,1,0,0,1,0,1,1,1,1,0,1,0,1,1
31,Married,6,31000,$25 - $49,15.4,Standard,Did not complete high school,0,0,1,1,f,5,0,1,1,0,0,1,1,1,1,1,0,0,0,0,1
41,Married,19,48000,$25 - $49,23.8,Standard,College degree,16,0,3,5,f,2,1,1,0,1,0,1,1,1,1,1,0,0,0,0,1
20,Married,1,21000,Under $25,10.4,Economy,Some college,0,0,1,1,f,5,1,0,0,0,1,0,0,1,1,1,1,0,0,1,1
31,Unmarried,0,27000,$25 - $49,13.600000000000001,Economy,Post-undergraduate degree,2,0,1,2,f,2,1,0,0,0,1,0,1,1,1,1,0,1,0,0,0
48,Unmarried,23,139000,$75+,69,Luxury,Some college,18,0,3,4,f,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1
41,Married,10,82000,$75+,41,Luxury,High school degree,12,0,2,5,f,5,0,1,0,0,0,0,1,1,1,1,0,0,0,0,1
51,Married,26,279000,$75+,78.6,Luxury,College degree,24,0,3,4,f,2,1,1,0,0,0,1,1,1,1,1,0,0,0,0,1
32,Married,1,21000,Under $25,10.700000000000001,Economy,High school degree,5,0,2,2,f,5,0,0,0,1,1,0,0,1,1,1,0,1,0,1,1
26,Unmarried,3,20000,Under $25,10.4,Economy,High school degree,0,0,1,1,m,4,0,1,0,0,0,1,0,1,1,1,1,1,0,1,1
25,Unmarried,1,28000,$25 - $49,13.9,Economy,College degree,0,0,1,4,f,2,1,0,0,0,0,0,1,1,1,1,1,1,0,1,1
50,Unmarried,27,96000,$75+,47.300000000000004,Luxury,High school degree,11,0,2,2,m,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,1
24,Married,2,33000,$25 - $49,16,Standard,Some college,1,0,1,4,f,4,1,0,1,0,0,1,1,1,1,1,1,0,1,0,1
62,Unmarried,0,70000,$50 - $74,34,Luxury,High school degree,28,1,3,3,f,1,0,0,0,1,0,1,1,1,1,1,0,0,0,1,1
36,Unmarried,1,30000,$25 - $49,15,Standard,Did not complete high school,5,0,2,2,f,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0
39,Married,2,66000,$50 - $74,32.4,Luxury,Post-undergraduate degree,8,0,2,4,f,3,1,1,1,0,0,0,0,1,1,1,1,1,0,1,1
35,Married,1,34000,$25 - $49,17.6,Standard,College degree,9,0,2,3,f,2,0,1,1,0,0,1,0,1,1,1,0,1,0,1,1
35,Unmarried,16,184000,$75+,92.2,Luxury,College degree,11,0,2,2,m,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
61,Married,41,99000,$75+,49.6,Luxury,Some college,33,1,3,5,f,2,1,1,1,1,0,0,1,1,1,1,0,0,0,0,1
42,Married,12,294000,$75+,79,Luxury,College degree,16,0,3,4,f,2,1,0,1,0,1,1,1,1,1,1,1,1,0,0,1
56,Married,22,17000,Under $25,8.6,Economy,Did not complete high school,23,1,3,5,m,3,0,0,1,0,0,1,1,1,1,1,0,0,0,0,1
38,Unmarried,2,65000,$50 - $74,32.1,Luxury,Some college,3,0,1,4,f,1,0,0,0,0,0,1,0,1,1,1,0,0,0,1,1
30,Married,8,32000,$25 - $49,16.1,Standard,Some college,8,0,2,3,f,4,0,0,0,1,0,0,0,1,1,1,0,0,0,1,1
37,Married,16,60000,$50 - $74,28.8,Standard,High school degree,11,0,2,4,f,2,1,0,0,0,0,1,1,1,1,1,0,0,0,0,1
50,Married,27,233000,$75+,70.4,Luxury,Post-undergraduate degree,24,0,3,5,m,2,0,0,0,1,0,0,1,1,1,1,1,0,1,0,1
28,Married,3,49000,$25 - $49,24.700000000000003,Standard,College degree,1,0,1,1,f,4,1,0,1,0,0,0,1,1,1,1,1,1,1,1,1
32,Unmarried,11,44000,$25 - $49,21.8,Standard,Did not complete high school,15,0,3,3,f,2,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1
21,Married,2,18000,Under $25,8.9,Economy,Some college,0,0,1,2,m,8,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1
56,Married,28,95000,$75+,46.7,Luxury,College degree,18,0,3,5,m,5,0,1,1,0,0,1,1,1,1,1,0,0,0,0,1
39,Unmarried,8,95000,$75+,46.7,Luxury,Some college,17,0,3,4,m,1,1,1,0,0,0,1,0,1,1,1,1,1,1,1,1
30,Married,2,34000,$25 - $49,17.2,Standard,High school degree,7,0,2,4,m,3,0,0,0,0,0,1,0,1,1,1,1,1,0,1,1
27,Unmarried,4,19000,Under $25,9.4,Economy,Some college,5,0,2,2,m,1,0,0,0,0,0,0,1,1,1,1,0,1,0,1,1
41,Unmarried,18,31000,$25 - $49,15.200000000000001,Standard,College degree,15,0,3,3,f,1,1,1,1,0,1,0,1,1,1,1,0,0,0,0,1
26,Married,5,22000,Under $25,11,Economy,College degree,0,0,1,4,f,3,1,0,1,1,1,1,1,1,0,0,1,0,1,1,1
44,Unmarried,18,48000,$25 - $49,23,Standard,College degree,4,0,1,2,m,2,0,1,0,0,0,0,0,1,1,1,0,1,0,1,1
46,Married,4,81000,$75+,41.1,Luxury,High school degree,14,0,2,5,f,2,1,1,1,0,0,0,1,1,1,1,0,0,0,0,1
41,Married,4,22000,Under $25,10.8,Economy,Did not complete high school,9,0,2,3,f,5,1,0,1,1,0,0,1,1,1,1,0,0,0,1,1
32,Unmarried,2,62000,$50 - $74,31,Luxury,College degree,4,0,1,4,m,1,1,0,0,1,1,0,0,1,1,1,1,1,0,1,1
29,Married,6,14000,Under $25,7,Economy,College degree,1,0,1,3,f,3,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1
54,Unmarried,10,64000,$50 - $74,32,Luxury,Post-undergraduate degree,13,0,2,4,f,1,0,1,0,0,NA,0,0,1,1,1,1,1,0,1,1
50,Married,4,68000,$50 - $74,33.6,Luxury,Did not complete high school,28,0,3,2,f,2,0,0,1,1,0,0,0,1,1,1,0,0,0,0,1
54,Unmarried,31,50000,$50 - $74,25.6,Standard,High school degree,3,0,1,1,f,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1
54,Unmarried,12,21000,Under $25,10.5,Economy,High school degree,0,0,1,1,m,4,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0
43,Unmarried,19,74000,$50 - $74,37,Luxury,High school degree,12,0,2,4,m,1,0,0,0,1,0,1,0,1,1,1,0,0,0,1,1
62,Married,19,11000,Under $25,5.300000000000001,Economy,Did not complete high school,18,1,3,4,m,4,0,1,1,1,0,0,0,1,1,1,0,0,0,0,1
42,Unmarried,17,291000,$75+,81.2,Luxury,College degree,17,0,3,2,m,1,1,1,0,0,1,0,1,1,1,1,1,1,1,0,1
66,Unmarried,0,10000,Under $25,5,Economy,Did not complete high school,14,1,2,3,f,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
30,Unmarried,9,37000,$25 - $49,18.6,Standard,Some college,9,0,2,4,m,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1
58,Unmarried,6,41000,$25 - $49,20.400000000000002,Standard,High school degree,22,0,3,3,m,1,0,0,0,0,0,1,1,1,1,1,0,0,0,1,0
62,Unmarried,12,874000,$75+,74.4,Luxury,College degree,35,0,3,5,m,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1
50,Married,15,46000,$25 - $49,23.6,Standard,High school degree,10,0,2,5,m,7,1,1,0,0,0,0,1,1,1,1,0,1,1,1,1
47,Married,8,95000,$75+,47,Luxury,High school degree,24,0,3,2,m,4,1,0,0,0,0,1,1,1,1,1,0,0,0,1,1
31,Married,1,28000,$25 - $49,14,Economy,Did not complete high school,8,0,2,2,m,4,0,1,0,0,1,0,0,1,1,1,0,0,0,1,1
34,Married,8,34000,$25 - $49,16.400000000000002,Standard,High school degree,5,0,2,4,f,5,0,0,1,0,NA,1,0,1,1,1,0,0,0,1,1
47,Married,1,27000,$25 - $49,13.8,Economy,High school degree,2,0,1,4,m,4,0,0,0,0,0,1,1,1,1,1,0,1,0,1,1
36,Unmarried,9,42000,$25 - $49,20.5,Standard,Post-undergraduate degree,10,0,2,4,m,1,1,1,0,0,0,1,1,1,1,1,1,0,1,0,1
44,Unmarried,24,108000,$75+,53.400000000000006,Luxury,College degree,13,0,2,5,f,1,0,1,0,0,0,1,0,1,1,1,1,1,1,0,1
73,Unmarried,1,558000,$75+,73,Luxury,Did not complete high school,51,0,3,4,m,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0
59,Unmarried,21,41000,$25 - $49,21,Standard,Some college,5,0,2,1,m,1,0,0,1,0,0,0,0,1,1,1,0,1,0,1,1
58,Unmarried,6,292000,$75+,75.4,Luxury,College degree,22,0,3,4,f,1,1,1,1,0,0,1,1,1,1,1,0,1,0,0,1
72,Unmarried,8,11000,Under $25,5.5,Economy,Some college,15,1,3,3,m,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1
33,Unmarried,9,278000,$75+,69.6,Luxury,Post-undergraduate degree,5,0,2,1,m,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1
51,Married,9,106000,$75+,52.800000000000004,Luxury,Some college,19,0,3,4,f,4,0,0,0,0,0,1,0,1,1,1,0,1,0,1,1
26,Unmarried,2,23000,Under $25,11.4,Economy,College degree,0,0,1,1,m,1,1,0,0,1,1,0,0,1,1,1,1,1,0,1,1
49,Unmarried,27,31000,$25 - $49,15.200000000000001,Standard,High school degree,0,0,1,3,m,3,0,1,1,0,0,1,0,1,1,1,0,0,0,0,1
22,Unmarried,1,25000,$25 - $49,12.700000000000001,Economy,Some college,1,0,1,1,m,1,0,1,0,0,1,0,0,1,1,1,0,0,0,1,1
67,Married,1,14000,Under $25,7,Economy,High school degree,30,1,3,4,f,2,0,1,0,0,0,0,0,1,1,1,0,1,0,1,1
50,Unmarried,15,46000,$25 - $49,23.1,Standard,Some college,2,0,1,3,f,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1
57,Married,23,170000,$75+,84.4,Luxury,Did not complete high school,40,0,3,5,m,2,0,0,1,1,0,1,1,1,1,1,0,0,0,0,1
40,Married,18,119000,$75+,59.6,Luxury,Did not complete high school,19,0,3,4,m,3,0,1,0,1,0,0,0,1,1,1,0,1,0,0,1
35,Married,2,29000,$25 - $49,14.4,Economy,Did not complete high school,8,0,2,5,m,2,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1
27,Married,2,36000,$25 - $49,17.6,Standard,High school degree,1,0,1,4,m,6,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1
53,Married,26,96000,$75+,47.900000000000006,Luxury,College degree,10,0,2,4,f,2,0,0,1,1,1,0,1,1,1,1,0,1,0,0,1
38,Unmarried,11,45000,$25 - $49,22.200000000000003,Standard,College degree,4,0,1,1,m,1,0,0,1,0,1,1,1,1,1,1,0,0,0,1,0
40,Unmarried,20,49000,$25 - $49,24.6,Standard,Some college,3,0,1,3,m,1,0,1,0,0,1,0,0,1,1,1,0,1,0,0,1
28,Married,1,17000,Under $25,8.4,Economy,Did not complete high school,3,0,1,1,f,3,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0
37,Married,12,65000,$50 - $74,32.800000000000004,Luxury,High school degree,13,0,2,3,f,2,1,0,0,0,0,1,1,1,1,1,1,1,1,0,1
37,Unmarried,3,52000,$50 - $74,25.8,Standard,College degree,6,0,2,3,f,1,0,0,0,0,0,1,0,1,1,1,0,0,0,1,1
51,Unmarried,1,239000,$75+,79.3,Luxury,Some college,26,0,3,4,m,1,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0
45,Married,22,161000,$75+,81.5,Luxury,College degree,20,0,3,5,m,4,1,0,0,1,0,1,1,1,1,1,0,0,1,1,1
30,Unmarried,0,83000,$75+,42.7,Luxury,College degree,6,0,2,4,m,3,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1
38,Unmarried,2,114000,$75+,56.800000000000004,Luxury,Some college,12,0,2,3,m,2,1,0,0,1,0,0,1,1,1,1,0,0,0,1,1
48,Unmarried,5,103000,$75+,50.800000000000004,Luxury,High school degree,11,0,2,5,f,1,0,0,0,0,NA,1,0,1,1,1,0,1,0,1,1
55,Married,6,55000,$50 - $74,27.1,Standard,High school degree,9,0,2,4,f,2,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0
58,Unmarried,27,241000,$75+,76,Luxury,College degree,35,0,3,3,m,1,1,1,1,0,NA,1,1,1,1,1,1,0,1,0,1
60,Unmarried,22,404000,$75+,87.7,Luxury,College degree,28,0,3,4,f,1,1,1,0,0,1,1,0,1,1,1,0,0,0,0,1
37,Married,7,42000,$25 - $49,20.900000000000002,Standard,Did not complete high school,13,0,2,4,m,3,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1
21,Married,2,18000,Under $25,8.9,Economy,High school degree,0,0,1,1,f,6,1,0,1,0,0,0,0,1,1,0,0,1,0,1,1
39,Married,1,55000,$50 - $74,27.3,Standard,Some college,6,0,2,2,m,4,1,1,1,0,0,0,0,1,1,1,0,1,0,0,1
36,Married,9,39000,$25 - $49,19.3,Standard,High school degree,1,0,1,1,m,3,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1
42,Unmarried,17,108000,$75+,54.800000000000004,Luxury,College degree,7,0,2,3,m,1,0,0,1,0,0,0,1,1,1,1,0,1,0,1,1
38,Married,15,34000,$25 - $49,17.3,Standard,High school degree,6,0,2,2,f,3,1,0,1,1,0,1,1,1,1,1,1,0,0,1,1
56,Unmarried,2,55000,$50 - $74,28.400000000000002,Standard,Some college,5,0,2,1,f,1,1,0,0,0,0,1,1,1,1,1,0,1,0,1,1
34,Married,3,45000,$25 - $49,22.6,Standard,High school degree,14,0,2,2,f,2,1,0,0,1,0,1,1,1,1,1,0,1,0,1,0
31,Unmarried,9,77000,$75+,37.4,Luxury,Post-undergraduate degree,0,0,1,1,m,1,0,1,0,0,0,0,0,1,1,1,0,0,0,1,1
61,Unmarried,9,153000,$75+,75.2,Luxury,Did not complete high school,34,0,3,4,f,1,1,0,1,0,0,1,0,1,1,1,0,0,0,0,1
40,Married,14,33000,$25 - $49,16.8,Standard,Did not complete high school,1,0,1,1,m,3,0,0,0,0,1,1,0,1,1,1,0,1,0,1,1
34,Married,0,19000,Under $25,9.5,Economy,Some college,11,0,2,3,f,5,0,0,0,0,0,0,1,1,1,1,0,1,0,0,1
26,Unmarried,7,24000,Under $25,12,Economy,High school degree,4,0,1,2,m,1,1,1,1,1,0,0,1,1,1,1,0,0,0,0,0
64,Married,38,57000,$50 - $74,27.900000000000002,Standard,Some college,23,0,3,5,m,2,1,0,0,1,0,0,1,1,1,1,0,0,0,0,1
25,Married,4,26000,$25 - $49,12.8,Economy,College degree,1,0,1,3,m,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
28,Unmarried,1,39000,$25 - $49,19.400000000000002,Standard,College degree,5,0,2,2,f,1,1,0,0,0,1,1,1,1,1,1,1,1,0,0,0
25,Unmarried,1,27000,$25 - $49,13.3,Economy,High school degree,1,0,1,4,m,1,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1
35,Married,3,38000,$25 - $49,18.900000000000002,Standard,High school degree,15,0,3,5,f,2,1,1,1,1,1,0,0,1,1,1,1,1,0,0,1
40,Unmarried,7,143000,$75+,72.10000000000001,Luxury,Some college,9,0,2,3,f,1,0,0,1,0,0,0,0,1,1,1,0,0,0,1,1
23,Married,2,23000,Under $25,12,Economy,High school degree,0,0,1,3,f,3,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1
41,Married,18,54000,$50 - $74,27.200000000000003,Standard,Post-undergraduate degree,3,0,1,2,f,4,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1
37,Married,10,210000,$75+,71.8,Luxury,College degree,8,0,2,2,m,3,1,1,0,0,1,1,1,1,1,1,1,1,0,0,1
49,Married,30,24000,Under $25,11.9,Economy,High school degree,5,0,2,2,f,2,0,1,1,0,0,1,0,1,1,1,0,0,0,0,1
26,Married,7,21000,Under $25,10.8,Economy,Some college,2,0,1,2,m,4,0,0,0,0,1,1,1,1,1,1,0,1,0,0,0
26,Unmarried,2,19000,Under $25,9.3,Economy,Did not complete high school,6,0,2,4,f,2,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0
64,Unmarried,22,157000,$75+,78.4,Luxury,High school degree,30,0,3,4,f,1,0,1,0,1,0,0,0,1,1,1,0,0,0,1,1
41,Married,10,59000,$50 - $74,29.400000000000002,Standard,College degree,13,0,2,4,m,5,0,1,1,0,0,1,1,1,1,1,1,0,1,1,1
22,Married,0,26000,$25 - $49,13.100000000000001,Economy,College degree,0,0,1,1,m,4,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1
29,Married,7,27000,$25 - $49,13.700000000000001,Economy,Did not complete high school,2,0,1,2,f,4,1,0,1,1,0,1,1,1,0,0,0,0,1,1,1
41,Unmarried,5,32000,$25 - $49,16.3,Standard,College degree,9,0,2,5,m,1,1,0,0,0,0,0,0,1,1,1,0,1,0,1,1
65,Married,34,15000,Under $25,7.4,Economy,Did not complete high school,5,1,2,4,f,4,0,0,1,1,0,0,1,1,1,1,0,0,0,0,1
37,Married,8,63000,$50 - $74,31,Luxury,Post-undergraduate degree,6,0,2,4,f,3,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1
22,Unmarried,0,15000,Under $25,7.4,Economy,Some college,0,0,1,1,f,2,1,1,0,1,0,0,1,1,1,1,0,0,1,1,1
46,Married,20,36000,$25 - $49,17.900000000000002,Standard,Some college,9,0,2,2,f,3,1,1,0,0,1,1,0,1,1,1,0,0,0,0,1
39,Married,3,40000,$25 - $49,19.700000000000003,Standard,Did not complete high school,22,0,3,5,m,4,1,0,1,1,0,1,1,1,1,1,0,0,0,1,1
